Item:626210124; Precio:169173; Cant:4
Item:111111427; Precio:7364; Cant:16
Item:111111428; Precio:4051; Cant:27
Item:313120596; Precio:23690; Cant:21
Item:313120597; Precio:43072; Cant:0
Item:5757457415741000511; Precio:19947; Cant:70
Item:111103986; Precio:199966; Cant:19
Item:111103987; Precio:110126; Cant:9
Item:111103988; Precio:28110; Cant:10
Item:111103989; Precio:248405; Cant:16
Item:111103990; Precio:129722; Cant:17
Item:111103991; Precio:26771; Cant:10
Item:111103992; Precio:143365; Cant:28
Item:111103993; Precio:97747; Cant:6
Item:111103994; Precio:10535; Cant:11
Item:111103995; Precio:123142; Cant:10
Item:111103996; Precio:64368; Cant:0
Item:111103997; Precio:9049; Cant:15
Item:111103998; Precio:99713; Cant:4
Item:111103999; Precio:67986; Cant:32
Item:111104000; Precio:7327; Cant:8
Item:333303337; Precio:12836; Cant:6
Item:333310870; Precio:36147; Cant:7
Item:2323023040494; Precio:783390; Cant:4
Item:353501373; Precio:32997; Cant:50
Item:333303346; Precio:23999; Cant:9
Item:333303362; Precio:42000; Cant:6
Item:333303347; Precio:22000; Cant:4
Item:333303348; Precio:27500; Cant:7
Item:333303349; Precio:29999; Cant:9
Item:333303350; Precio:13199; Cant:5
Item:333303351; Precio:13199; Cant:5
Item:333303352; Precio:22000; Cant:4
Item:333303353; Precio:22000; Cant:4
Item:333303354; Precio:27500; Cant:7
Item:333303355; Precio:27500; Cant:6
Item:333303356; Precio:33001; Cant:9
Item:333303357; Precio:33001; Cant:6
Item:323222067; Precio:33001; Cant:8
Item:323222068; Precio:29999; Cant:6
Item:323222069; Precio:33001; Cant:9
Item:323222070; Precio:33001; Cant:5
Item:323222071; Precio:35000; Cant:7
Item:323222072; Precio:35000; Cant:6
Item:323222073; Precio:38498; Cant:8
Item:323222074; Precio:38498; Cant:0
Item:323222075; Precio:43999; Cant:4
Item:323222076; Precio:43999; Cant:7
Item:323222077; Precio:43999; Cant:7
Item:323222078; Precio:43999; Cant:5
Item:323222079; Precio:47999; Cant:8
Item:323222080; Precio:40000; Cant:4
Item:323222081; Precio:33001; Cant:9
Item:323222082; Precio:33001; Cant:8
Item:323222083; Precio:33001; Cant:4
Item:323222084; Precio:38498; Cant:8
Item:323222085; Precio:33001; Cant:6
Item:323222086; Precio:36299; Cant:0
Item:323222087; Precio:53000; Cant:6
Item:323222088; Precio:53000; Cant:5
Item:323222089; Precio:38498; Cant:7
Item:323222090; Precio:38498; Cant:8
Item:323222091; Precio:35000; Cant:6
Item:323222092; Precio:35000; Cant:4
Item:323222093; Precio:35000; Cant:6
Item:323222094; Precio:35000; Cant:4
Item:323222095; Precio:49499; Cant:5
Item:323222096; Precio:49499; Cant:4
Item:323222097; Precio:22000; Cant:0
Item:323222098; Precio:22000; Cant:0
Item:323222099; Precio:33001; Cant:3
Item:323222100; Precio:33001; Cant:5
Item:323222101; Precio:38498; Cant:6
Item:333303358; Precio:33001; Cant:4
Item:333303359; Precio:33001; Cant:9
Item:333303360; Precio:33001; Cant:8
Item:333303361; Precio:29999; Cant:0
Item:333303363; Precio:42000; Cant:3
Item:333303364; Precio:67830; Cant:0
Item:333303365; Precio:56999; Cant:0
Item:333303366; Precio:56999; Cant:0
Item:333303367; Precio:56999; Cant:0
Item:333303368; Precio:56999; Cant:0
Item:333303369; Precio:42000; Cant:0
Item:333303370; Precio:42000; Cant:0
Item:5757457435743000167; Precio:18529; Cant:79
Item:5757457415741000514; Precio:20250; Cant:74
Item:5757457415741000515; Precio:17695; Cant:30
Item:5757457435743000168; Precio:15233; Cant:13
Item:5757457435743000169; Precio:13336; Cant:28
Item:626211393; Precio:166591; Cant:6
Item:111104001; Precio:87973; Cant:0
Item:111111429; Precio:51933; Cant:0
Item:111103615; Precio:74900; Cant:25
Item:111103616; Precio:132899; Cant:0
Item:111103617; Precio:319899; Cant:3
Item:111103618; Precio:69899; Cant:0
Item:111111287; Precio:6899; Cant:19
Item:111103619; Precio:63900; Cant:12
Item:111103620; Precio:53900; Cant:0
Item:5858658605860002587; Precio:280000; Cant:19
Item:323213284; Precio:4363; Cant:5
Item:323213285; Precio:4363; Cant:4
Item:323213286; Precio:4363; Cant:12
Item:323213287; Precio:4363; Cant:0
Item:323213288; Precio:7673; Cant:3
Item:323213289; Precio:7673; Cant:4
Item:323213290; Precio:7673; Cant:5
Item:323213291; Precio:7673; Cant:6
Item:323213292; Precio:6832; Cant:5
Item:323213293; Precio:6832; Cant:3
Item:323213294; Precio:6832; Cant:10
Item:323213295; Precio:6832; Cant:12
Item:323213296; Precio:9460; Cant:4
Item:323213297; Precio:9460; Cant:10
Item:323213298; Precio:9460; Cant:5
Item:323213299; Precio:9460; Cant:8
Item:323213300; Precio:10932; Cant:6
Item:323213301; Precio:10932; Cant:0
Item:323213302; Precio:10932; Cant:7
Item:323213303; Precio:10932; Cant:0
Item:323213304; Precio:50456; Cant:0
Item:323213305; Precio:50456; Cant:4
Item:323213306; Precio:52978; Cant:5
Item:323213307; Precio:52978; Cant:9
Item:323213308; Precio:18815; Cant:4
Item:323213309; Precio:18815; Cant:0
Item:323213310; Precio:23441; Cant:5
Item:323213311; Precio:23441; Cant:3
Item:323213312; Precio:27120; Cant:5
Item:323213313; Precio:27120; Cant:4
Item:323213314; Precio:16035; Cant:13
Item:323213315; Precio:17337; Cant:0
Item:323213316; Precio:17337; Cant:5
Item:323213317; Precio:17337; Cant:6
Item:323213318; Precio:20075; Cant:5
Item:323213319; Precio:23027; Cant:3
Item:323213320; Precio:20075; Cant:4
Item:323213321; Precio:23565; Cant:8
Item:323213322; Precio:23565; Cant:3
Item:323213323; Precio:21671; Cant:5
Item:323213324; Precio:22812; Cant:4
Item:323213325; Precio:22812; Cant:6
Item:323213326; Precio:22812; Cant:9
Item:323213327; Precio:17337; Cant:0
Item:323213328; Precio:17337; Cant:0
Item:323213329; Precio:17337; Cant:3
Item:323213330; Precio:20075; Cant:4
Item:323213331; Precio:20075; Cant:6
Item:323213332; Precio:20075; Cant:3
Item:323213333; Precio:23565; Cant:0
Item:323213334; Precio:23565; Cant:0
Item:323213335; Precio:23565; Cant:5
Item:323213336; Precio:23888; Cant:8
Item:323213337; Precio:22812; Cant:0
Item:323213338; Precio:23888; Cant:4
Item:323213339; Precio:22812; Cant:3
Item:323213340; Precio:24319; Cant:3
Item:323213341; Precio:22812; Cant:4
Item:323213342; Precio:22812; Cant:4
Item:323213343; Precio:24319; Cant:4
Item:323213344; Precio:26234; Cant:0
Item:323213345; Precio:26234; Cant:3
Item:323213346; Precio:26234; Cant:5
Item:323213347; Precio:26234; Cant:0
Item:323213348; Precio:26234; Cant:7
Item:323213349; Precio:30796; Cant:0
Item:323213350; Precio:30796; Cant:5
Item:323213351; Precio:30796; Cant:0
Item:323213352; Precio:30796; Cant:0
Item:323213353; Precio:30796; Cant:4
Item:323213354; Precio:33465; Cant:5
Item:323213355; Precio:33306; Cant:0
Item:323213356; Precio:33306; Cant:5
Item:323213357; Precio:33306; Cant:5
Item:323213358; Precio:33306; Cant:6
Item:323213359; Precio:35929; Cant:0
Item:323213360; Precio:35929; Cant:4
Item:323213361; Precio:35929; Cant:3
Item:323213362; Precio:35929; Cant:4
Item:323213363; Precio:35929; Cant:0
Item:323213364; Precio:35929; Cant:3
Item:323213365; Precio:48704; Cant:4
Item:323213366; Precio:48704; Cant:0
Item:323213367; Precio:48704; Cant:3
Item:323213368; Precio:51543; Cant:3
Item:323213369; Precio:54986; Cant:4
Item:323213370; Precio:51784; Cant:4
Item:323213371; Precio:51784; Cant:4
Item:323213372; Precio:51784; Cant:3
Item:323213373; Precio:51784; Cant:0
Item:323213374; Precio:33876; Cant:6
Item:323213375; Precio:37339; Cant:4
Item:323213376; Precio:33876; Cant:0
Item:323213377; Precio:33876; Cant:0
Item:323213378; Precio:34789; Cant:5
Item:323213379; Precio:34789; Cant:6
Item:323213380; Precio:34789; Cant:12
Item:323213381; Precio:38415; Cant:6
Item:323213382; Precio:35131; Cant:6
Item:323213383; Precio:40352; Cant:5
Item:323213384; Precio:35131; Cant:5
Item:323213385; Precio:40352; Cant:5
Item:323213386; Precio:45625; Cant:4
Item:323213387; Precio:41746; Cant:5
Item:323213388; Precio:45625; Cant:11
Item:323213389; Precio:45625; Cant:5
Item:323213390; Precio:54664; Cant:6
Item:323213391; Precio:50301; Cant:4
Item:323213392; Precio:50301; Cant:0
Item:323213393; Precio:50301; Cant:4
Item:323213394; Precio:66840; Cant:4
Item:323213395; Precio:66840; Cant:5
Item:323213396; Precio:66840; Cant:7
Item:323213397; Precio:66840; Cant:6
Item:323213398; Precio:71631; Cant:6
Item:323213399; Precio:71631; Cant:0
Item:323213400; Precio:71631; Cant:4
Item:323213401; Precio:71631; Cant:3
Item:323213402; Precio:16786; Cant:5
Item:323213403; Precio:16786; Cant:0
Item:323213404; Precio:17109; Cant:4
Item:323213405; Precio:16786; Cant:0
Item:323213406; Precio:16786; Cant:5
Item:323213407; Precio:17001; Cant:5
Item:323213408; Precio:17001; Cant:3
Item:323213409; Precio:17539; Cant:8
Item:323213410; Precio:17001; Cant:9
Item:323213411; Precio:17001; Cant:5
Item:323213412; Precio:19153; Cant:0
Item:323213413; Precio:19153; Cant:5
Item:323213414; Precio:19907; Cant:6
Item:323213415; Precio:19153; Cant:0
Item:323213416; Precio:19153; Cant:5
Item:323213417; Precio:21628; Cant:3
Item:323213418; Precio:21628; Cant:5
Item:323213419; Precio:21628; Cant:4
Item:323213420; Precio:21628; Cant:9
Item:323213421; Precio:21628; Cant:7
Item:323213422; Precio:22597; Cant:0
Item:323213423; Precio:22597; Cant:9
Item:323213424; Precio:23135; Cant:7
Item:323213425; Precio:22597; Cant:5
Item:323213426; Precio:22597; Cant:5
Item:323213427; Precio:25179; Cant:8
Item:323213428; Precio:25179; Cant:5
Item:323213429; Precio:25179; Cant:7
Item:323213430; Precio:25179; Cant:3
Item:323213431; Precio:25179; Cant:4
Item:323213432; Precio:28838; Cant:5
Item:323213433; Precio:28838; Cant:6
Item:323213434; Precio:28838; Cant:8
Item:323213435; Precio:28838; Cant:6
Item:323213436; Precio:28838; Cant:6
Item:323213437; Precio:30990; Cant:0
Item:323213438; Precio:30990; Cant:5
Item:323213439; Precio:30990; Cant:4
Item:323213440; Precio:30990; Cant:4
Item:323213441; Precio:30990; Cant:0
Item:323213442; Precio:52955; Cant:3
Item:323213443; Precio:47897; Cant:4
Item:323213444; Precio:52955; Cant:3
Item:323213445; Precio:73383; Cant:7
Item:323213446; Precio:66431; Cant:0
Item:323213447; Precio:66431; Cant:0
Item:323213448; Precio:94010; Cant:6
Item:323213449; Precio:94010; Cant:5
Item:323213450; Precio:84966; Cant:3
Item:323213451; Precio:115231; Cant:4
Item:323213452; Precio:115231; Cant:5
Item:323213453; Precio:104333; Cant:3
Item:323213454; Precio:152022; Cant:6
Item:323213455; Precio:152022; Cant:4
Item:323213456; Precio:152022; Cant:3
Item:323213457; Precio:45616; Cant:0
Item:323213458; Precio:45616; Cant:5
Item:323213459; Precio:45616; Cant:4
Item:323213460; Precio:63466; Cant:8
Item:323213461; Precio:63466; Cant:5
Item:323213462; Precio:63466; Cant:0
Item:323213463; Precio:87266; Cant:0
Item:323213464; Precio:87266; Cant:4
Item:323213465; Precio:87266; Cant:5
Item:323213466; Precio:113050; Cant:4
Item:323213467; Precio:113050; Cant:4
Item:323213468; Precio:113050; Cant:4
Item:323213469; Precio:17869; Cant:6
Item:323213470; Precio:17869; Cant:0
Item:323213471; Precio:17869; Cant:8
Item:323213472; Precio:18710; Cant:4
Item:323213473; Precio:18710; Cant:3
Item:323213474; Precio:18710; Cant:3
Item:323213475; Precio:19551; Cant:7
Item:323213476; Precio:19551; Cant:6
Item:323213477; Precio:19551; Cant:3
Item:323213478; Precio:26909; Cant:0
Item:323213479; Precio:26909; Cant:0
Item:323213480; Precio:26909; Cant:4
Item:323213481; Precio:28591; Cant:3
Item:323213482; Precio:28591; Cant:0
Item:323213483; Precio:28591; Cant:3
Item:323213484; Precio:29958; Cant:0
Item:323213485; Precio:29958; Cant:3
Item:323213486; Precio:29958; Cant:0
Item:323213487; Precio:12193; Cant:8
Item:323213488; Precio:12193; Cant:6
Item:323213489; Precio:12193; Cant:13
Item:323213490; Precio:12193; Cant:5
Item:323213491; Precio:12824; Cant:5
Item:323213492; Precio:12824; Cant:3
Item:323213493; Precio:12824; Cant:15
Item:323213494; Precio:12824; Cant:7
Item:323213495; Precio:61582; Cant:7
Item:323213496; Precio:61582; Cant:7
Item:323213497; Precio:61582; Cant:9
Item:323213498; Precio:61582; Cant:3
Item:323213499; Precio:56763; Cant:4
Item:323213500; Precio:56763; Cant:0
Item:323213501; Precio:56763; Cant:3
Item:323213502; Precio:56763; Cant:0
Item:111103621; Precio:20160; Cant:11
Item:111103622; Precio:12544; Cant:7
Item:111111288; Precio:9996; Cant:19
Item:111111289; Precio:9996; Cant:27
Item:111103623; Precio:20990; Cant:12
Item:111103624; Precio:20990; Cant:12
Item:111103625; Precio:20990; Cant:26
Item:111103626; Precio:20990; Cant:11
Item:111111290; Precio:7364; Cant:25
Item:111111291; Precio:7364; Cant:15
Item:111111292; Precio:7364; Cant:15
Item:111111293; Precio:7364; Cant:9
Item:5858658605860002593; Precio:35896; Cant:19
Item:5858658605860002594; Precio:19880; Cant:10
Item:5858658605860002595; Precio:69860; Cant:6
Item:353512776; Precio:16356; Cant:0
Item:353512777; Precio:16356; Cant:4
Item:353512778; Precio:16356; Cant:0
Item:353512779; Precio:16356; Cant:3
Item:353512780; Precio:16356; Cant:8
Item:353512781; Precio:16356; Cant:12
Item:353512782; Precio:16786; Cant:9
Item:353512783; Precio:16786; Cant:7
Item:353512784; Precio:16786; Cant:7
Item:353512785; Precio:21090; Cant:14
Item:353512786; Precio:21090; Cant:5
Item:353512787; Precio:21090; Cant:6
Item:353512788; Precio:21736; Cant:5
Item:353512789; Precio:21736; Cant:16
Item:353512790; Precio:21736; Cant:9
Item:353512791; Precio:24964; Cant:6
Item:353512792; Precio:24964; Cant:10
Item:353512793; Precio:24964; Cant:10
Item:353512794; Precio:27547; Cant:11
Item:353512795; Precio:27547; Cant:12
Item:353512796; Precio:27547; Cant:4
Item:353512797; Precio:33142; Cant:5
Item:353512798; Precio:33142; Cant:3
Item:353512799; Precio:33142; Cant:4
Item:353512800; Precio:21521; Cant:3
Item:353512801; Precio:21521; Cant:7
Item:353512802; Precio:21521; Cant:0
Item:353512803; Precio:24103; Cant:7
Item:353512804; Precio:24103; Cant:3
Item:353512805; Precio:25610; Cant:6
Item:353512806; Precio:27762; Cant:0
Item:353512807; Precio:27762; Cant:11
Item:353512808; Precio:27762; Cant:9
Item:353512809; Precio:31205; Cant:0
Item:353512810; Precio:31205; Cant:6
Item:353512811; Precio:31205; Cant:6
Item:353512812; Precio:34864; Cant:0
Item:353512813; Precio:34864; Cant:3
Item:353512814; Precio:34864; Cant:3
Item:353512815; Precio:40244; Cant:6
Item:353512816; Precio:40244; Cant:7
Item:353512817; Precio:40244; Cant:6
Item:353512818; Precio:48422; Cant:0
Item:353512819; Precio:48422; Cant:3
Item:353512820; Precio:48422; Cant:3
Item:353512821; Precio:49929; Cant:0
Item:353512822; Precio:49929; Cant:3
Item:353512823; Precio:49929; Cant:0
Item:353512824; Precio:7747; Cant:9
Item:353512825; Precio:7747; Cant:8
Item:353512826; Precio:7747; Cant:3
Item:353512827; Precio:7747; Cant:5
Item:353512828; Precio:7747; Cant:3
Item:353512829; Precio:8070; Cant:9
Item:353512830; Precio:8070; Cant:9
Item:353512831; Precio:8070; Cant:0
Item:353512832; Precio:8070; Cant:7
Item:353512833; Precio:8070; Cant:3
Item:353512834; Precio:8608; Cant:7
Item:353512835; Precio:8608; Cant:7
Item:353512836; Precio:8608; Cant:5
Item:353512837; Precio:8608; Cant:3
Item:353512838; Precio:8608; Cant:0
Item:353512839; Precio:9038; Cant:14
Item:353512840; Precio:9038; Cant:6
Item:353512841; Precio:9038; Cant:0
Item:353512842; Precio:9038; Cant:4
Item:353512843; Precio:9038; Cant:3
Item:353512844; Precio:9361; Cant:5
Item:353512845; Precio:9361; Cant:6
Item:353512846; Precio:9361; Cant:0
Item:353512847; Precio:9361; Cant:5
Item:353512848; Precio:9361; Cant:8
Item:323222103; Precio:75894; Cant:6
Item:323222104; Precio:75894; Cant:8
Item:323222105; Precio:75894; Cant:3
Item:323222106; Precio:75894; Cant:4
Item:111103629; Precio:20295; Cant:19
Item:111103630; Precio:79827; Cant:0
Item:111103631; Precio:204754; Cant:6
Item:343421232; Precio:6730; Cant:9
Item:343421233; Precio:6730; Cant:0
Item:343421234; Precio:17200; Cant:8
Item:343421235; Precio:17200; Cant:6
Item:343421236; Precio:4039; Cant:0
Item:343421237; Precio:4039; Cant:8
Item:343421238; Precio:4039; Cant:18
Item:343421239; Precio:4039; Cant:11
Item:343411309; Precio:3290; Cant:4
Item:343411310; Precio:3290; Cant:0
Item:343411311; Precio:3290; Cant:7
Item:343411312; Precio:5833; Cant:10
Item:343411313; Precio:5833; Cant:11
Item:343411314; Precio:5833; Cant:9
Item:343411315; Precio:8462; Cant:30
Item:343411316; Precio:7629; Cant:0
Item:343411317; Precio:8462; Cant:12
Item:343411318; Precio:12444; Cant:11
Item:343411319; Precio:12444; Cant:7
Item:343411320; Precio:12444; Cant:11
Item:343411321; Precio:8959; Cant:10
Item:343411322; Precio:8959; Cant:11
Item:343411323; Precio:8959; Cant:9
Item:343411324; Precio:58910; Cant:8
Item:303031455; Precio:63572; Cant:0
Item:303031456; Precio:63572; Cant:4
Item:303031457; Precio:165943; Cant:7
Item:303031458; Precio:199134; Cant:5
Item:303031459; Precio:248918; Cant:10
Item:303031460; Precio:71799; Cant:7
Item:343411325; Precio:22401; Cant:10
Item:303022311; Precio:285421; Cant:0
Item:303022312; Precio:285421; Cant:0
Item:303022313; Precio:285421; Cant:0
Item:303022314; Precio:264001; Cant:0
Item:303022315; Precio:331831; Cant:0
Item:111103634; Precio:117900; Cant:0
Item:353501378; Precio:14679; Cant:24
Item:353501379; Precio:6258; Cant:24
Item:353501380; Precio:9136; Cant:13
Item:353501381; Precio:13241; Cant:20
Item:353501382; Precio:13241; Cant:22
Item:353501383; Precio:13241; Cant:22
Item:353501384; Precio:67225; Cant:0
Item:353501385; Precio:67225; Cant:12
Item:353501386; Precio:67225; Cant:11
Item:353501387; Precio:3180; Cant:21
Item:353501388; Precio:3906; Cant:65
Item:353501389; Precio:5027; Cant:22
Item:5959859805980000096; Precio:122900; Cant:4
Item:5959859805980000097; Precio:131800; Cant:4
Item:5959859805980000098; Precio:118000; Cant:5
Item:5959859805980000099; Precio:124800; Cant:0
Item:5959859805980000100; Precio:70100; Cant:0
Item:111104002; Precio:55577; Cant:0
Item:111103639; Precio:111760; Cant:0
Item:111103640; Precio:30559; Cant:47
Item:111103641; Precio:154059; Cant:29
Item:111103642; Precio:32151; Cant:18
Item:111103643; Precio:11798; Cant:15
Item:111111298; Precio:34225; Cant:0
Item:111103644; Precio:11900; Cant:12
Item:5757457435743000172; Precio:68900; Cant:17
Item:5757457415741000517; Precio:78948; Cant:10
Item:5757457435743000173; Precio:88925; Cant:11
Item:343411328; Precio:16801; Cant:0
Item:343411329; Precio:20230; Cant:0
Item:343411330; Precio:9600; Cant:0
Item:343411331; Precio:14401; Cant:0
Item:343411332; Precio:12343; Cant:0
Item:343411333; Precio:18858; Cant:0
Item:343411334; Precio:37716; Cant:0
Item:818130143; Precio:0; Cant:0
Item:818130144; Precio:0; Cant:0
Item:818130145; Precio:0; Cant:0
Item:818130146; Precio:0; Cant:0
Item:303022324; Precio:122152; Cant:8
Item:303022325; Precio:122152; Cant:4
Item:303022326; Precio:122152; Cant:6
Item:303022327; Precio:98511; Cant:9
Item:303022328; Precio:98511; Cant:8
Item:303022329; Precio:98511; Cant:8
Item:303022330; Precio:159586; Cant:6
Item:303022331; Precio:159586; Cant:6
Item:303022332; Precio:159586; Cant:10
Item:303022333; Precio:663302; Cant:4
Item:303022334; Precio:663302; Cant:2
Item:303022335; Precio:663302; Cant:4
